100_jgaap 	 AnalysisDriver
108_liferay 	 com.liferay.portal.kernel.audit.AuditMessageFactoryUtil
108_liferay 	 com.liferay.portal.kernel.audit.AuditRequestThreadLocal
108_liferay 	 com.liferay.portal.kernel.audit.AuditRouterUtil
108_liferay 	 com.liferay.portal.kernel.bean.AutoEscapeBeanHandler
108_liferay 	 com.liferay.portal.kernel.bean.BeanLocatorException
108_liferay 	 com.liferay.portal.kernel.bean.BeanParamUtil
108_liferay 	 com.liferay.portal.kernel.bean.BeanPropertiesUtil
108_liferay 	 com.liferay.portal.kernel.bean.ClassLoaderBeanHandler
108_liferay 	 com.liferay.portal.kernel.bean.ContextClassLoaderBeanHandler
108_liferay 	 com.liferay.portal.kernel.bean.PortalBeanLocatorUtil
108_liferay 	 com.liferay.portal.kernel.bean.PortletBeanLocatorUtil
108_liferay 	 com.liferay.portal.kernel.bean.ReadOnlyBeanHandler
108_liferay 	 com.liferay.portal.kernel.bean.RendererException
108_liferay 	 com.liferay.portal.kernel.bean.RendererUtil
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ByteArrayReportResultContainer
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ContextClassloaderReportDesignRetriever
108_liferay 	 com.liferay.portal.kernel.bi.reporting.MemoryReportDesignRetriever
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportDataSourceType
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportExportException
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportFormat
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportFormatExporterRegistry
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportGenerationException
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportRequest
108_liferay 	 com.liferay.portal.kernel.bi.reporting.ReportRequestContext
108_liferay 	 com.liferay.portal.kernel.bi.reporting.messaging.ReportCompilerRequestMessageListener
108_liferay 	 com.liferay.portal.kernel.bi.reporting.messaging.ReportRequestMessageListener
108_liferay 	 com.liferay.portal.kernel.bi.reporting.servlet.ServletContextReportDesignRetriever
108_liferay 	 com.liferay.portal.kernel.bi.rules.Fact
108_liferay 	 com.liferay.portal.kernel.bi.rules.Query
108_liferay 	 com.liferay.portal.kernel.bi.rules.QueryType
108_liferay 	 com.liferay.portal.kernel.bi.rules.RulesEngineException
108_liferay 	 com.liferay.portal.kernel.bi.rules.RulesEngineUtil
108_liferay 	 com.liferay.portal.kernel.bi.rules.RulesLanguage
108_liferay 	 com.liferay.portal.kernel.bi.rules.RulesResourceRetriever
108_liferay 	 com.liferay.portal.kernel.cache.BlockingPortalCache
108_liferay 	 com.liferay.portal.kernel.cache.CacheKVP
108_liferay 	 com.liferay.portal.kernel.cache.CacheListenerScope
108_liferay 	 com.liferay.portal.kernel.cache.CacheRegistryUtil
108_liferay 	 com.liferay.portal.kernel.cache.Lifecycle
108_liferay 	 com.liferay.portal.kernel.cache.MultiVMPoolUtil
108_liferay 	 com.liferay.portal.kernel.cache.PortalCacheException
108_liferay 	 com.liferay.portal.kernel.cache.SingleVMPoolUtil
108_liferay 	 com.liferay.portal.kernel.cache.ThreadLocalCache
108_liferay 	 com.liferay.portal.kernel.cache.ThreadLocalCacheManager
108_liferay 	 com.liferay.portal.kernel.cache.cluster.BasePortalCacheClusterChannel
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterEvent
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterEventCoalesceComparator
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterEventType
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterException
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterLink
108_liferay 	 com.liferay.portal.kernel.cache.cluster.PortalCacheClusterLinkUtil
108_liferay 	 com.liferay.portal.kernel.cache.cluster.UniformPortalCacheClusterChannelSelector
108_liferay 	 com.liferay.portal.kernel.cache.key.CacheKeyGeneratorUtil
108_liferay 	 com.liferay.portal.kernel.cal.DayAndPosition
108_liferay 	 com.liferay.portal.kernel.cal.Duration
108_liferay 	 com.liferay.portal.kernel.cal.Recurrence
108_liferay 	 com.liferay.portal.kernel.cal.RecurrenceSerializer
108_liferay 	 com.liferay.portal.kernel.cal.TZSRecurrence
108_liferay 	 com.liferay.portal.kernel.captcha.CaptchaException
108_liferay 	 com.liferay.portal.kernel.captcha.CaptchaMaxChallengesException
108_liferay 	 com.liferay.portal.kernel.captcha.CaptchaTextException
108_liferay 	 com.liferay.portal.kernel.captcha.CaptchaUtil
108_liferay 	 com.liferay.portal.kernel.cluster.BaseClusterResponseCallback
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterEvent
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterEventType
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterException
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterExecutorUtil
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterLinkUtil
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterMessageType
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterNode
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterNodeResponse
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterNodeResponses
108_liferay 	 com.liferay.portal.kernel.cluster.ClusterRequest
108_liferay 	 com.liferay.portal.kernel.cluster.FutureClusterResponses
108_liferay 	 com.liferay.portal.kernel.cluster.Priority
108_liferay 	 com.liferay.portal.kernel.cluster.messaging.ClusterBridgeMessageListener
108_liferay 	 com.liferay.portal.kernel.cluster.messaging.ClusterForwardMessageListener
108_liferay 	 com.liferay.portal.kernel.concurrent.AbortPolicy
108_liferay 	 com.liferay.portal.kernel.concurrent.BatchablePipe
108_liferay 	 com.liferay.portal.kernel.concurrent.CallerRunsPolicy
108_liferay 	 com.liferay.portal.kernel.concurrent.ClearThreadLocalThreadPoolHandler
108_liferay 	 com.liferay.portal.kernel.concurrent.CoalescedPipe
108_liferay 	 com.liferay.portal.kernel.concurrent.CompeteLatch
108_liferay 	 com.liferay.portal.kernel.concurrent.ConcurrentHashSet
108_liferay 	 com.liferay.portal.kernel.concurrent.ConcurrentLFUCache
108_liferay 	 com.liferay.portal.kernel.concurrent.DiscardOldestPolicy
108_liferay 	 com.liferay.portal.kernel.concurrent.DiscardPolicy
108_liferay 	 com.liferay.portal.kernel.concurrent.DiscardWithCancelPolicy
108_liferay 	 com.liferay.portal.kernel.concurrent.IncreasableEntry
108_liferay 	 com.liferay.portal.kernel.concurrent.LockRegistry
108_liferay 	 com.liferay.portal.kernel.concurrent.ReadWriteLockKey
108_liferay 	 com.liferay.portal.kernel.concurrent.ReadWriteLockRegistry
108_liferay 	 com.liferay.portal.kernel.concurrent.TaskQueue
108_liferay 	 com.liferay.portal.kernel.concurrent.ThreadPoolExecutor
108_liferay 	 com.liferay.portal.kernel.concurrent.ThreadPoolHandlerAdapter
108_liferay 	 com.liferay.portal.kernel.configuration.ConfigurationFactoryUtil
108_liferay 	 com.liferay.portal.kernel.configuration.Filter
108_liferay 	 com.liferay.portal.kernel.dao.db.DBFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.db.Index
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.CountRowMapper
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.CurrentConnectionUtil
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.DataAccess
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.DataSourceFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.MappingSqlQueryFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.OutputBlob
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.SmartResultSet
108_liferay 	 com.liferay.portal.kernel.dao.jdbc.SqlUpdateFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.CacheModeImpl
108_liferay 	 com.liferay.portal.kernel.dao.orm.ClassLoaderSession
108_liferay 	 com.liferay.portal.kernel.dao.orm.CustomSQLParam
108_liferay 	 com.liferay.portal.kernel.dao.orm.DynamicQueryFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.EntityCacheUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.FinderCacheUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.FinderPath
108_liferay 	 com.liferay.portal.kernel.dao.orm.LockMode
108_liferay 	 com.liferay.portal.kernel.dao.orm.ORMException
108_liferay 	 com.liferay.portal.kernel.dao.orm.ObjectNotFoundException
108_liferay 	 com.liferay.portal.kernel.dao.orm.OrderFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.PortalCustomSQLUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.ProjectionFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.PropertyFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.QueryDefinition
108_liferay 	 com.liferay.portal.kernel.dao.orm.QueryPos
108_liferay 	 com.liferay.portal.kernel.dao.orm.QueryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.RestrictionsFactoryUtil
108_liferay 	 com.liferay.portal.kernel.dao.orm.Type
108_liferay 	 com.liferay.portal.kernel.dao.search.AlwaysTrueRowChecker
108_liferay 	 com.liferay.portal.kernel.dao.search.ButtonSearchEntry
108_liferay 	 com.liferay.portal.kernel.dao.search.DAOParamUtil
108_liferay 	 com.liferay.portal.kernel.dao.search.DisplayTerms
108_liferay 	 com.liferay.portal.kernel.dao.search.JSPSearchEntry
108_liferay 	 com.liferay.portal.kernel.dao.search.ResultRow
108_liferay 	 com.liferay.portal.kernel.dao.search.RowChecker
108_liferay 	 com.liferay.portal.kernel.dao.search.SearchContainer
108_liferay 	 com.liferay.portal.kernel.dao.search.SearchEntry
108_liferay 	 com.liferay.portal.kernel.dao.search.TextSearchEntry
108_liferay 	 com.liferay.portal.kernel.dao.shard.ShardUtil
108_liferay 	 com.liferay.portal.kernel.deploy.DeployManagerUtil
108_liferay 	 com.liferay.portal.kernel.deploy.auto.AutoDeployDir
108_liferay 	 com.liferay.portal.kernel.deploy.auto.AutoDeployException
108_liferay 	 com.liferay.portal.kernel.deploy.auto.AutoDeployScanner
108_liferay 	 com.liferay.portal.kernel.deploy.auto.AutoDeployUtil
108_liferay 	 com.liferay.portal.kernel.deploy.auto.BaseAutoDeployListener
108_liferay 	 com.liferay.portal.kernel.deploy.auto.context.AutoDeploymentContext
108_liferay 	 com.liferay.portal.kernel.deploy.hot.BaseHotDeployListener
108_liferay 	 com.liferay.portal.kernel.deploy.hot.DependencyManagementThreadLocal
108_liferay 	 com.liferay.portal.kernel.deploy.hot.HotDeployEvent
108_liferay 	 com.liferay.portal.kernel.deploy.hot.HotDeployException
108_liferay 	 com.liferay.portal.kernel.deploy.hot.HotDeployUtil
108_liferay 	 com.liferay.portal.kernel.deploy.hot.LiferayPackageHotDeployException
108_liferay 	 com.liferay.portal.kernel.deploy.sandbox.SandboxDeployDir
108_liferay 	 com.liferay.portal.kernel.deploy.sandbox.SandboxDeployException
108_liferay 	 com.liferay.portal.kernel.deploy.sandbox.SandboxDeployScanner
108_liferay 	 com.liferay.portal.kernel.deploy.sandbox.SandboxDeployUtil
108_liferay 	 com.liferay.portal.kernel.editor.EditorUtil
108_liferay 	 com.liferay.portal.kernel.events.Action
108_liferay 	 com.liferay.portal.kernel.events.ActionException
108_liferay 	 com.liferay.portal.kernel.events.InvokerAction
108_liferay 	 com.liferay.portal.kernel.events.InvokerSessionAction
108_liferay 	 com.liferay.portal.kernel.events.InvokerSimpleAction
108_liferay 	 com.liferay.portal.kernel.events.SessionAction
108_liferay 	 com.liferay.portal.kernel.events.SimpleAction
108_liferay 	 com.liferay.portal.kernel.exception.NestableException
108_liferay 	 com.liferay.portal.kernel.exception.PortalException
108_liferay 	 com.liferay.portal.kernel.exception.SystemException
108_liferay 	 com.liferay.portal.kernel.executor.CopyThreadLocalCallable
108_liferay 	 com.liferay.portal.kernel.executor.PortalExecutorManagerUtil
108_liferay 	 com.liferay.portal.kernel.facebook.FacebookConnectUtil
108_liferay 	 com.liferay.portal.kernel.format.PhoneNumberFormatUtil
108_liferay 	 com.liferay.portal.kernel.format.PhoneNumberFormatWrapper
108_liferay 	 com.liferay.portal.kernel.googleapps.GGroup
108_liferay 	 com.liferay.portal.kernel.googleapps.GGroupMember
108_liferay 	 com.liferay.portal.kernel.googleapps.GGroupOwner
108_liferay 	 com.liferay.portal.kernel.googleapps.GNickname
108_liferay 	 com.liferay.portal.kernel.googleapps.GUser
108_liferay 	 com.liferay.portal.kernel.googleapps.GoogleAppsException
108_liferay 	 com.liferay.portal.kernel.googleapps.GoogleAppsFactoryUtil
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GGroupEmailAddressComparator
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GGroupNameComparator
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GUserFirstNameComparator
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GUserFullNameComparator
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GUserLastNameComparator
108_liferay 	 com.liferay.portal.kernel.googleapps.comparator.GUserUserIdComparator
108_liferay 	 com.liferay.portal.kernel.image.GhostscriptUtil
108_liferay 	 com.liferay.portal.kernel.image.ImageBag
108_liferay 	 com.liferay.portal.kernel.image.ImageMagickUtil
108_liferay 	 com.liferay.portal.kernel.image.ImageToolUtil
108_liferay 	 com.liferay.portal.kernel.image.SpriteProcessorUtil
108_liferay 	 com.liferay.portal.kernel.increment.IncrementFactory
108_liferay 	 com.liferay.portal.kernel.increment.NumberIncrement
108_liferay 	 com.liferay.portal.kernel.io.Base64InputStream
108_liferay 	 com.liferay.portal.kernel.io.Base64OutputStream
108_liferay 	 com.liferay.portal.kernel.io.BigEndianCodec
108_liferay 	 com.liferay.portal.kernel.io.ByteArrayFileInputStream
108_liferay 	 com.liferay.portal.kernel.io.CharPipe
108_liferay 	 com.liferay.portal.kernel.io.Deserializer
108_liferay 	 com.liferay.portal.kernel.io.DirectoryFilter
108_liferay 	 com.liferay.portal.kernel.io.DummyOutputStream
108_liferay 	 com.liferay.portal.kernel.io.DummyWriter
108_liferay 	 com.liferay.portal.kernel.io.FileCacheOutputStream
108_liferay 	 com.liferay.portal.kernel.io.FileFilter
108_liferay 	 com.liferay.portal.kernel.io.LimitedInputStream
108_liferay 	 com.liferay.portal.kernel.io.OutputStreamWriter
108_liferay 	 com.liferay.portal.kernel.io.ReaderInputStream
108_liferay 	 com.liferay.portal.kernel.io.SerializationConstants
108_liferay 	 com.liferay.portal.kernel.io.Serializer
108_liferay 	 com.liferay.portal.kernel.io.WriterOutputStream
108_liferay 	 com.liferay.portal.kernel.io.delta.ByteChannelReader
108_liferay 	 com.liferay.portal.kernel.io.delta.ByteChannelWriter
108_liferay 	 com.liferay.portal.kernel.io.delta.DeltaUtil
108_liferay 	 com.liferay.portal.kernel.io.delta.Differ
108_liferay 	 com.liferay.portal.kernel.io.delta.Patcher
108_liferay 	 com.liferay.portal.kernel.io.delta.RollingChecksum
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncBufferedInputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncBufferedOutputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncBufferedReader
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncBufferedWriter
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncByteArrayInputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncByteArrayOutputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncCharArrayReader
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncCharArrayWriter
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncFilterInputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncFilterOutputStream
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncPrintWriter
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncStringReader
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncStringWriter
108_liferay 	 com.liferay.portal.kernel.io.unsync.UnsyncTeeWriter
108_liferay 	 com.liferay.portal.kernel.javadoc.BaseJavadoc
108_liferay 	 com.liferay.portal.kernel.javadoc.JavadocClass
108_liferay 	 com.liferay.portal.kernel.javadoc.JavadocManagerUtil
108_liferay 	 com.liferay.portal.kernel.javadoc.JavadocMethod
108_liferay 	 com.liferay.portal.kernel.jmx.MBeanRegistry
108_liferay 	 com.liferay.portal.kernel.jmx.RegistryAwareMBeanServer
108_liferay 	 com.liferay.portal.kernel.jmx.model.Domain
108_liferay 	 com.liferay.portal.kernel.jmx.model.MBean
108_liferay 	 com.liferay.portal.kernel.jndi.JNDIUtil
108_liferay 	 com.liferay.portal.kernel.json.JSONException
108_liferay 	 com.liferay.portal.kernel.json.JSONFactoryUtil
108_liferay 	 com.liferay.portal.kernel.json.JSONObjectWrapper
108_liferay 	 com.liferay.portal.kernel.jsonwebservice.JSONWebServiceActionsManagerUtil
108_liferay 	 com.liferay.portal.kernel.jsonwebservice.JSONWebServiceMode
108_liferay 	 com.liferay.portal.kernel.language.LanguageUtil
108_liferay 	 com.liferay.portal.kernel.language.LanguageWrapper
108_liferay 	 com.liferay.portal.kernel.language.UnicodeLanguageUtil
108_liferay 	 com.liferay.portal.kernel.lar.BasePortletDataHandler
108_liferay 	 com.liferay.portal.kernel.lar.ImportExportThreadLocal
108_liferay 	 com.liferay.portal.kernel.lar.PortletDataException
108_liferay 	 com.liferay.portal.kernel.lar.PortletDataHandlerBoolean
108_liferay 	 com.liferay.portal.kernel.lar.PortletDataHandlerChoice
108_liferay 	 com.liferay.portal.kernel.lar.PortletDataHandlerControl
108_liferay 	 com.liferay.portal.kernel.lar.PortletDataHandlerKeys
108_liferay 	 com.liferay.portal.kernel.ldap.DummyContext
108_liferay 	 com.liferay.portal.kernel.ldap.DummyDirContext
108_liferay 	 com.liferay.portal.kernel.ldap.DuplicateLDAPServerNameException
108_liferay 	 com.liferay.portal.kernel.ldap.LDAPServerNameException
108_liferay 	 com.liferay.portal.kernel.ldap.LDAPUtil
108_liferay 	 com.liferay.portal.kernel.lock.BaseLockListener
108_liferay 	 com.liferay.portal.kernel.lock.LockListenerRegistryUtil
108_liferay 	 com.liferay.portal.kernel.log.Jdk14LogFactoryImpl
108_liferay 	 com.liferay.portal.kernel.log.Jdk14LogImpl
108_liferay 	 com.liferay.portal.kernel.log.LogFactoryUtil
108_liferay 	 com.liferay.portal.kernel.log.LogUtil
108_liferay 	 com.liferay.portal.kernel.log.LogWrapper
108_liferay 	 com.liferay.portal.kernel.mail.Account
108_liferay 	 com.liferay.portal.kernel.mail.IMAPAccount
108_liferay 	 com.liferay.portal.kernel.mail.MailMessage
108_liferay 	 com.liferay.portal.kernel.mail.POPAccount
108_liferay 	 com.liferay.portal.kernel.mail.SMTPAccount
108_liferay 	 com.liferay.portal.kernel.management.ClusterManageActionWrapper
108_liferay 	 com.liferay.portal.kernel.management.ManageActionException
108_liferay 	 com.liferay.portal.kernel.management.PortalManagerUtil
108_liferay 	 com.liferay.portal.kernel.management.jmx.BaseJMXManageAction
108_liferay 	 com.liferay.portal.kernel.management.jmx.DoOperationAction
108_liferay 	 com.liferay.portal.kernel.management.jmx.GetAttributesAction
108_liferay 	 com.liferay.portal.kernel.management.jmx.ListDomainsAction
108_liferay 	 com.liferay.portal.kernel.management.jmx.ListMBeansAction
